molecule_chembl_id,canonical_smiles,pchembl_value,standard_type,standard_relation,assay_type,assay_chembl_id,document_chembl_id
CHEMBL1324194,Cc1ccc(C(C(=O)NC2CCCCC2)N(CC2CCCO2)C(=O)CNC(=O)c2cccs2)cc1,5.00,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1314450,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,5.10,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1355089,COc1ncc2nc(-c3cccs3)c(=O)n(Cc3ccc(F)cc3)c2n1,6.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1456707,CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/O[C@@H]4O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4OC(C)=O)[C@H]3CC[C@@H]2C1=O,5.50,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL518430,O=C(Nc1ncc(Cc2cccc(Cl)c2)s1)c1cccs1,5.15,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1320469,Clc1ccccc1-c1nc(Nc2ccncc2)c2ccccc2n1,4.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1589124,Fc1ccc(C2CC(c3ccco3)=NN2c2ccccc2)cc1,5.05,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL340211,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,5.10,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1347660,CSc1nc2ccccc2cc1/C=C(\C#N)c1cccc(C)c1,5.20,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1482759,CCNc1ncc2nc(-c3cccs3)c(=O)n(C[C@H]3CCCO3)c2n1,6.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1565564,COc1ccccc1-c1nccc(N2CCN(C)CC2)n1,4.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1371478,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@@H]1C[C@@H](O)c1ccccc1,6.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1319038,COc1ccc(NC(=S)N(CCc2nc3cc(C)c(C)cc3[nH]2)Cc2cccnc2)cc1,4.95,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1397902,O=C(O)/C(=C\c1ccncc1)c1cccc2ccccc12,5.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1340514,CCN=c1ccc(Br)cc(C(=O)/C=C/c2ccc3c(c2)OCO3)c1O,5.05,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1518415,c1cncc(CNc2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)c1,4.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1742357,COc1ccc(CC(=O)NCCN2CCCC2)cc1.Cl,4.55,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1460362,O=S(=O)(Nc1ccc2c(c1)OCCO2)c1cccc2cccnc12,4.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1355367,COC(=O)[C@@H]1C[C@H]1[C@@H](NC(=O)c1cc(C)nn1C)c1ccccc1,4.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1374962,COc1ccc(Br)cc1C(=O)Nc1ccc(Cc2ccncc2)cc1,7.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1528376,O=S1(=O)CCN(CCc2cn(Cc3ccc(F)cc3)c3ccccc23)CC1,4.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1314288,N#Cc1cccc(-c2cncnc2-n2ccnc2)c1,4.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1474117,CC[C@@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,6.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1370622,COc1ccc2[nH]cc(CCNc3ccnc(-c4ccccc4Cl)n3)c2c1,4.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL490913,Cc1cccc(CNc2ncncc2-c2cccc(NS(C)(=O)=O)c2)c1,4.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1294,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,5.20,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1327793,Cl/C(=N\c1cccc2ccccc12)N(c1ccccc1)c1ccccc1,5.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1554826,COc1ccc(-n2c(=O)c(-c3ccccc3)nc3cncnc32)cc1,4.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1314434,CS(=O)(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,4.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1363622,O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1,4.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL32503,COc1ccc(-c2ccc(=N)n(CCCC(=O)O)n2)cc1,5.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1358297,CC(=O)C1=C(O)[C@@H]2[C@@H]3c4c[nH]c5cccc(c45)C[C@@H]3C(C)(C)N2C1=O,4.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL330274,CCCN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,5.00,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1473405,CC(=O)NCCNc1nc(-c2ccccc2Cl)nc2ccccc12,4.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1480192,Cn1cc([N+](=O)[O-])c(C(=O)Nc2cc(Oc3cccnc3)cc([N+](=O)[O-])c2)n1,4.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1433464,Cc1cccc(CNc2nc(-c3ccoc3)nc3ccccc23)c1,5.00,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1351822,COc1ccc(C(=O)CN2CCN(c3ccc(F)cc3)CC2)cc1OC,4.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1496472,CCOC(=O)N1CCN(C(=O)CNCc2cccs2)CC1.O=C(O)C(=O)O,5.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1528170,FC(F)(F)c1ccccc1-c1nc(N2CCOCC2)c2ccccc2n1,4.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1969457,Brc1cc2c(cc1/C=N/Nc1nc(N3CCCC3)nc(N3CCOCC3)n1)OCO2,4.55,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL45281,CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl,5.80,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL363332,COc1ccc2c(c1)c1c(C)c3cnccc3c(C)c1n2CCCN,5.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,4.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1478703,CSc1ccc(NC(=O)NCCN2CCc3ccccc3C2)cc1,5.30,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1546136,Cc1cccc(NC(=O)CSc2nnc(-c3ccco3)c(-c3ccco3)n2)c1C,4.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1382013,O=C(NC1CCCCC1)NC1CC2CCC(C1)N2Cc1nnnn1Cc1ccc2c(c1)OCO2,5.20,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1409461,COCCNC(=O)COc1ccc(OCCNC[C@@H](O)COc2ccccc2)cc1,5.30,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1520177,Cc1ccccc1-c1nc(C[S+]([O-])CC(=O)NCCCN(C)c2ccccc2)c(C)o1,4.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL251941,C[C@H](N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,4.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1371444,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@]4(O)[C@H](C2)N(CC2CC2)CC[C@@]314,6.20,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1455203,C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,5.10,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1531681,Cl.NCCCCCc1nnc(SCc2ccccc2Cl)o1,4.95,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1598062,O=C1CC2(CCCC2)CC(=O)N1CCNC[C@H]1COc2ccccc2O1,6.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1411146,Clc1ccccc1-c1nccc(NCc2ccccc2)n1,4.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1357517,CC[C@]1(C2=NCCN2)Cc2ccccc2O1,4.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1575508,COc1ccc(CNC(=O)C2CC(c3ccc(OC)cc3)=NO2)cc1,5.05,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL3194142,O=C(COc1ccc(Cl)cc1Cl)N/N=C/CCc1ccccc1,5.50,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1452057,COC(=O)C1CC1C(NC(=O)[C@@H]1CCCN1)c1ccccc1,4.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1590968,O=C(c1csnn1)N1CCC2(CC1)CN(Cc1ccncc1)C2,5.10,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1476511,COc1ccc(NC(=O)N2CCCC3(CCN(S(=O)(=O)c4ccccc4)CC3)C2)cc1,4.80,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1377215,O=C(Nc1cccc2ncccc12)c1ccc(-c2ccc(Br)cc2)o1,4.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1299856,CC(C)C(CCNC(=O)CC(Cc1ccccc1)c1ccco1)c1ccco1,5.25,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL3199536,CC(/C=N/n1c(S)nnc1-c1cccnc1)=C\c1ccccc1,5.15,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1321535,Cc1cccc(OCCn2c(-c3ccco3)nc3ccccc32)c1,5.30,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1351838,COc1ccc(-c2cc(-c3c(O)c(OC)c4occc4c3OC)[nH]n2)cc1OC,4.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1985310,CC(=O)/N=c1\sccn1CC(=O)c1ccc([N+](=O)[O-])cc1,4.85,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1468264,COc1cc(OC)c2nc(C)c3c(c2c1)N(c1ccc(O)cc1)CC3,5.50,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL3199540,COc1cc(/C=N/O)cc(Br)c1OCc1ccc(Cl)cc1,4.75,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1551387,O=C(c1ccco1)N1CCC2(CC1)CCN(c1ccccc1)CC2,4.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1415482,Brc1ccc(-c2csc(N3CCc4ccccc4C3)n2)cc1,4.85,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1396559,O=C(c1cccc(F)c1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1,4.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1582787,OC(Cn1c2ccccc2c2ccccc21)C[n+]1cccc2ccccc21.[O-][Cl+3]([O-])([O-])[O-],6.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1546161,Cc1n[nH]c(-c2ccc(O)cc2O)c1-c1ccc(Cl)cc1,5.45,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL475198,COc1ccccc1CNc1ncnc2ccc(-c3ccccc3C#N)cc12,5.50,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1383447,CC1(C)CC(=O)C2=C(C1)Oc1nc3ccccc3cc1C2C(C#N)C#N,6.95,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1456464,O=C(CCN1CCN(CC(=O)Nc2ccccc2Cl)CC1)Nc1ccccc1F,5.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1536842,O=C(c1cnc(N2CCN(c3ncccn3)CC2)c2ccccc12)N1CCN(c2ncccn2)CC1,4.95,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1397206,CC(=O)N1CCC2(CC1)CN(Cc1ccc(C#N)cc1)C2,5.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1440145,COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2COC(=O)NCc2cccc3ccccc23)cc1,5.10,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1331148,NCCCCCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,5.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1369896,c1ccc([C@@H]2CN3CCSC3=N2)cc1,4.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1335644,c1ccc(-n2cnc3cc(NCc4cccs4)ccc32)cc1,5.95,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL3194166,CCCNC1=NC(=O)N(C)C(=O)/C1=N/O,4.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1612976,CCCC(C(=O)Nc1nccs1)c1ccccc1,4.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1571840,CCCCCOc1ccc(C(=O)NCC2(c3ccccc3)CCOCC2)cc1,4.75,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1508815,O=C(NCc1ccccc1)c1cccc(COc2cccc(Cl)c2)c1,4.50,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1485397,Cc1cccc(N(CC(=O)NCCSCc2ccco2)S(=O)(=O)c2ccccc2)c1,5.00,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1415305,CC(=O)/C=C1\SC=C(c2ccc(Br)cc2)N1c1ccccc1,5.50,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1510194,COc1ccc(S(=O)(=O)N2CCCN(CC(=O)C(C)(C)C)CC2)cc1,4.85,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1350339,CC(C)(C)n1ncc2c(=O)n(CC(=O)NCc3ccccc3Cl)cnc21,4.95,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1719583,CC1CN(C2CCN(C(=O)c3cccc(Cl)c3)CC2)CC(C)O1,6.05,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1482582,CN(Cc1ccco1)c1ncnc2ccc(-c3ccccc3C(F)(F)F)cc12,5.00,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1466490,Cc1cc(C)c2c(N=NN(C)C)[nH]nc2n1,4.85,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1591730,COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccco1)CC2,4.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1357558,CSc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2,6.30,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1560798,c1ccc2c(N3CCNCC3)nc(-c3ccc4c(c3)OCO4)nc2c1,5.50,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1589925,COc1ccccc1-c1ccc2ncnc(N(C)Cc3ccco3)c2c1,4.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1472899,CC(C)NC(=O)N1CCCC2(CCN(C(=O)c3csnn3)CC2)C1,4.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL6067658,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O.O=C([O-])c1ccccc1,8.10,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1457603,COc1ccc(Cc2c(N)nc(N)nc2N)cc1,4.75,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1593162,O=C(c1cnccn1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,5.30,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1491271,Cc1cccc(NC(S)=Nc2ccc(Br)cc2)c1,5.05,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL63321,CN1CCc2cc(Cl)c(O)cc2[C@H](c2ccccc2)C1,6.20,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1388180,CCOC(=O)c1oc2nc(CC(C)C)c3c(c2c1N)CCC3,4.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1478520,COC(=O)c1ccc(NC(=S)N2CCN(Cc3cccc(C)c3)CC2)cc1,4.45,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1551729,COc1ccccc1-c1nc(NCCNC(C)=O)c2ccccc2n1,5.20,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1551310,CC(=O)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,5.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1516468,O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@@H]3CC[C@@H]2C(=O)N1Cc1ccc2c(c1)OCO2,5.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1435477,C[C@@H](CN(C)C)CN1c2ccccc2CCc2ccccc21,5.30,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL290543,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCCC1N1CCCC1,5.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1490894,CCOC(=O)N1CCN(Cc2nc(-c3ccc(Cl)cc3)no2)CC1,4.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1436222,Cc1ccccc1-c1nc(NCCN2CCOCC2)c2ccccc2n1,4.50,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1699675,COC(=O)C(CC(C)C)NC(=O)C(N)Cc1ccccc1.Cl,4.80,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1375286,Cc1ccccc1CSc1nccn1-c1ccccc1,4.75,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL3214169,COc1ccc(/C=N/NC(=O)CCCOc2ccc(Cl)cc2Cl)cc1[N+](=O)[O-],5.00,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1603871,O=C(CNc1cccc(Cl)c1)c1ccc(Cl)cc1,6.35,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL936,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,6.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1582268,CCOc1ccc(N(C(=O)/C=C/C(=O)Nc2cc(C)on2)C(C(=O)NC2CCCC2)c2ccccc2C)cc1,4.85,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1452250,CN(Cc1ccco1)c1ncncc1-c1ccc2c(c1)OCO2,5.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1442987,C[C@@H](C(=O)NCc1ccccc1)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc1ccccc1)c1ccccc1,6.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL88272,CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,7.00,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1474461,CC(C)NC(=O)N1CC2(CCN(C(=O)c3ccco3)CC2)C1,4.90,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1317504,CC(=O)N1CCC2(CC1)CN(c1cccc(-c3ccccc3)c1)C2,4.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1567416,CCN1CCN(Cc2cc(OC)c(OC)cc2[N+](=O)[O-])CC1,5.20,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1519453,Cc1ccc(C)c(NC(=S)N(CCc2nc3cc(C)c(C)cc3[nH]2)Cc2cccnc2)c1,6.00,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL598270,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,6.50,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1516054,COc1ccccc1CNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,6.10,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1717521,CC1(c2ccccc2)NC(=O)N(CC(=O)NCCC2=CCCCC2)C1=O,4.65,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,5.30,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL3194219,COc1ccccc1/C=C/C=N/N1CCN(Cc2cccc3ccccc23)CC1,5.10,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1192187,CCN(CC)CCOC(=O)C1(c2ccc([N+](=O)[O-])cc2)CCCC1,5.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1305,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,5.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL3214196,CCOC(=O)C(/C=N/CC(=O)O)=C(\O)OCC,4.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1526170,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCO)c3C[C@H]2CN1C(=O)c1ccccc1,4.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL81977,NC(=O)c1cccc(N)c1,4.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1374796,O=C(COc1ccc2ccccc2c1)Nc1ccc(Cc2ccncc2)cc1,6.45,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1434098,COc1ccc(C(=O)N2CCC3(CC2)CN(c2ccc(-c4ccccc4)cc2)C3)cc1,4.80,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL76904,N#CC(C#N)=Cc1ccc(O)c(O)c1,4.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,5.00,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1719399,O=C(CCCCn1c(=O)c2ccccc2n(CC(=O)NC2CCCC2)c1=O)NC1CCCC1,4.85,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1531779,Cc1ccc(C(c2ccc(C)o2)c2cccc([N+](=O)[O-])c2O)o1,4.85,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1396829,CCc1cc2c(nc1CC)CCN(CC/C(C)=N/O[C@@H](C)CN1CCCc3nc(C)c(C)cc31)C2,5.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1333401,CN1CCC2=C[C@H](O)[C@@H]3OC(=O)c4cc5c(cc4[C@H]3[C@H]21)OCO5,5.20,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1591635,CCNc1ncc2nc(CCc3ccccc3)c(=O)n(C3CC3)c2n1,6.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1453980,CC(=O)N1CCC2(CCCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,4.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1315160,CCN(CC)C(=O)N[C@H]1C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,7.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL3194238,C=CCN1C(=O)C(CC(=O)Nc2ccccc2)S/C1=N/c1ccc(S(N)(=O)=O)cc1,4.80,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1400535,O=C(CSc1ccccn1)Nc1nc2ccc(Br)cc2s1,4.80,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1575899,O=C(CSc1nnc(COc2ccccc2)n1-c1ccccc1)c1ccccc1,4.50,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1467355,O=C1CCCN1c1ccc(S(=O)(=O)Oc2cccc(Cl)c2)cc1[N+](=O)[O-],5.75,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1509145,O=C(/C=C/c1cccnc1)c1ccc(NC(=O)c2cccc(Br)c2)cc1,5.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1256818,Br.COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3.O,5.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL252745,Cc1ccc(/C(=C/CN2CCCC2)c2ccccn2)cc1,5.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL679,CNC[C@H](O)c1ccc(O)c(O)c1,4.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1412225,O=C(CCN1C[C@H]2CC[C@H](CC2)C1)c1cccs1,5.70,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1327203,Clc1ccc([C@H](Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,5.20,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1437056,CN1CCN(c2nc(-c3ccoc3)nc3ccccc23)CC1,4.80,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1487092,COc1ccc(-c2nnn(CC(=O)N(CC(=O)NCCC(C)C)Cc3cccs3)n2)cc1OC,4.95,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL101510,C=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,5.10,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1446467,c1ccc(CCCNc2nnnc3ccccc23)cc1,5.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1319275,O=C(CC(c1ccccc1)c1ccccc1)Nc1ccc2c(c1)OCCO2,6.60,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1414899,O=C(c1cccc(F)c1)N1CCC2(CC1)CN(Cc1ccccc1)C2,5.30,AC50,=,F,CHEMBL1741321,CHEMBL1201862
CHEMBL1436540,COc1cccc(-c2ccc3ncnc(N4CCN(C)CC4)c3c2)c1,4.40,AC50,=,F,CHEMBL1741321,CHEMBL1201862
