molecule_chembl_id,canonical_smiles,pchembl_value,standard_type,standard_relation,assay_type,assay_chembl_id,document_chembl_id
CHEMBL1412450,Cc1ccc(CSc2nnc(C(F)(F)F)n2Cc2ccc(F)cc2)cc1,5.10,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1345892,CCOc1cc(C2NN=C(c3ccccc3)S2)ccc1OCc1ccccc1Cl,5.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1513669,N#Cc1cccc(-c2nc(NCc3cccs3)c3ccccc3n2)c1,6.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1301960,CCn1c(SCC(=O)OC)nc2sc3c(c2c1=O)CCC3,6.40,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1592982,COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccc6c(c5)OCO6)cc34)c2c1,6.20,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1314956,COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(N(C)C)nc21,6.00,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1741640,O=C(NCc1cccnc1)C1c2ccccc2C(=O)N1C1CCCCCCC1,5.10,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL3195378,Cc1cccc(/C=N\Nc2cnnc(O)c2Cl)c1,5.30,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1344541,Cc1cc(-c2ccc(Cl)cc2)oc(=O)c1NC(=O)c1ccccc1,5.10,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL3208470,COc1ccc(/C=N/n2c(C)nnc2C)c(OC)c1OC,4.60,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1439945,COc1ccc(C(=O)N2CCC3(CC2)CCN(c2ccncc2)CC3)cc1,4.40,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1496761,Cc1cc(SCC(=O)c2cccs2)nc2c(C)cccc12,6.05,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1488304,Cn1c(=O)c2c(nc(C(=N)SCC(=O)O)n2C)n(C)c1=O,5.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1330272,CCCC[C@@H]1C[C@H]1C(NC(=O)c1cccnc1)c1ccc(-c2ccccc2)cc1,5.10,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1458289,CON(c1nc(N(C)C)nc(N(C)C)n1)S(=O)(=O)c1ccccc1Cl,4.85,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1325879,COc1ccc(-c2nc3cnc(OC)nc3n(CCC#N)c2=O)cc1,5.20,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1428167,O=C(CCN1C(=O)C2C3C=CC(C3)C2C1=O)NCCN1CCCc2ccccc21,5.00,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1568767,Cc1cccc(CNc2ncnc3ccc(-c4cccc(C#N)c4)cc23)c1,6.20,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL441282,CCCc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(O)cc1,4.70,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL3195405,Cc1sc(N/N=C/C=C/c2ccccc2)nc1-c1ccccc1,5.45,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1317620,COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3ccco3)C2)C1,4.40,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1464257,CCCOc1ccc(OC(=O)c2ccc(Br)o2)cc1,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1457305,O=S(=O)(c1cc(-c2nc3ccccc3s2)ccc1Cl)N1CCOCC1,5.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1612296,CC(C)On1c(SC(C)C)nc2ccccc2c1=O,5.70,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1590789,N#Cc1cccc(NC(=O)N2CCCC3(CCN(C(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)CC3)C2)c1,5.20,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1377710,COc1cc(NC(=O)c2ccco2)c(C(=O)O)cc1OC,4.65,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1454035,CCCCCN1CC(=O)C(c2nc(-c3ccc(Cl)cc3)cs2)=C1N,5.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1462541,O=C1N=C(N2CCOCC2)S/C1=C\C=C/c1ccccc1,4.85,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1406865,CN(C)C(=O)c1ccc(-c2cncnc2NC2CCNCC2)cc1,4.60,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL22870,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1584828,O=C(c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCN(c2ncccn2)CC1,4.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL509150,Cc1cccc(CNc2ncncc2-c2cccc(C#N)c2)c1,5.60,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL3208514,COc1c(/C=N/Nc2nc(N3CCCCC3)nc(N3CCCCC3)n2)cccc1[N+](=O)[O-],5.10,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1312003,CCOC(=O)C1=C2SCC(=O)N2C(N)=C(C#N)C1,5.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1612479,Cc1cn2c(-c3ccncc3)nnc2s1,5.00,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1575726,COc1ccc(C(O)c2nccn2Cc2ccccc2)cc1,5.20,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1442537,Cc1nnc(NC(=O)c2sc3nc(-c4cccs4)cc(C(F)(F)F)c3c2N)s1,5.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1365033,O=[N+]([O-])c1ccc2nc(-c3ccccc3)n(OCc3ccc(Cl)cc3)c2c1,5.65,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1609624,COc1ccc(C(=O)N2CCC3(CCCN(C(=O)Nc4cccc(F)c4)C3)CC2)cc1,4.70,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1490857,O=C(COc1ccc(Cl)cc1)N(Cc1ccccc1)c1ccccn1,5.65,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1371572,CCC/C=C(\CCC)C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccc(C(=O)OC)cc1,5.20,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1374696,CCCC/C=C/C(NC(=O)Oc1cccc(C(F)(F)F)c1)c1ccccc1,5.60,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1489980,CCNc1nc(NCC)nc(C(=O)Nc2ccccc2)n1,5.10,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1594372,COc1ccccc1CNc1ncncc1-c1ccccc1OC,5.10,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL3208526,CC(=O)Nc1c(NCC(C)C)c2ccccc2oc1=O,4.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1606369,O=c1c(-c2cccs2)nc2cnc(N3CCOCC3)nc2n1Cc1cccs1,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1595910,CN(C)c1ncc2nc(-c3cccs3)c(=O)n(Cc3cccs3)c2n1,5.40,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1599163,CNc1nc(-c2ccccc2Cl)nc2ccccc12,6.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1552194,Cc1cccc(CNc2cc(-c3ccccc3C)ncn2)c1,5.70,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1531663,O=c1c(-c2ccccc2)c(O)c2cccc3c2n1CCC3,4.95,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1516211,Cc1cccc(CNc2ccnc(-c3ccc(N(C)C)cc3)n2)c1,6.00,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1741625,CC1(C)Cc2ccccc2C(NNC(=O)c2ccncc2)=N1,5.00,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1474272,CN(C)c1nc(-c2cccnc2)nc2ccccc12,6.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1410311,Cn1c(-c2ccccc2)cnc1N,4.75,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1557951,Cc1cc(C)c[n+](CC(=O)c2cc3ccccc3oc2=O)c1.[Br-],4.65,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1591384,COCCn1c(=O)c(C)nc2cnc(N3CCN(C)CC3)nc21,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1431306,Cc1ccc(CNC(=O)COC(=O)c2cnccn2)cc1,5.00,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1406712,Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1cccs1,4.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL71851,COc1cc2ccc(=O)oc2cc1O,5.30,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL590,CC1=CC(=O)c2ccccc2C1=O,6.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1338985,Cc1cccc(CNc2cc(-c3ccoc3)ncn2)c1,5.00,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1385309,CCCc1nc(SCC(=O)NNC(=O)C2CCCCC2)c2ccccc2n1,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1605255,COc1cccc(Cn2c(=O)c(C)nc3cnc(OCc4ccccc4)nc32)c1,4.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1318228,COc1ccccc1-c1cncnc1-n1ccnc1,4.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1567229,CC(C)(C)c1ccc(C(=O)NCCC(=O)NCc2ccco2)cc1,5.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1606892,CCc1c2c(nc3cccc(SC)c13)COC2,5.60,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1594058,N#CCCn1c(=O)c(CCc2ccccc2)nc2cnc(OCc3ccccc3)nc21,4.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1583067,Cc1ccc(OCC(=O)Nc2ccc(Cl)cc2)c(-n2nc3ccccc3n2)c1,5.45,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1433783,O=c1cnc2cncnc2n1Cc1ccccc1Cl,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL508102,CCOC(=O)n1ccn(C)c1=S,4.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL3195443,O=[N+]([O-])c1ccc(Nc2nc(N/N=C\c3ccc4c(c3)OCO4)nc(N3CCCCC3)n2)cc1,5.05,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1418097,O=[N+]([O-])c1cccc(/C=N\NC2=CS(=O)(=O)C=C2)c1,6.00,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1324595,O=C1S/C(=C/c2ccc(N3CCOCC3)o2)C(=O)N1Cc1ccc(F)cc1,5.45,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1531056,Cn1cc(-c2nc3cnc(Oc4ccccc4)nc3n(C3CC3)c2=O)c2ccccc21,5.30,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL3195449,COc1cccc(/C=N/NC(=O)CSc2nnc(C)n2-c2ccccc2)c1O,4.45,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1379839,O=C1NCCN1Cc1ccccc1F,5.45,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1417837,COc1cccc(Nc2ncc3ncc(=O)n(Cc4ccc(F)cc4)c3n2)c1,5.60,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1593365,Cc1ccccc1-c1cc(N(C)Cc2ccco2)ncn1,5.40,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1742199,Cc1noc(C)c1C(=O)N1CCC2(CCN(Cc3nccs3)CC2)CC1,4.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1326359,COc1cccc(Nc2nc(-c3ccc(O)cc3)cs2)c1,6.00,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1553740,c1cc(NC2CC2)nc(-c2ccoc2)n1,6.60,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1557784,Cc1cc(C(C#N)c2cccc(Cl)c2)n2ncnc2n1,5.30,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1362108,O=[N+]([O-])c1cccc(-c2nc(-c3ccncc3)no2)c1,6.20,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1513659,COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(OCc3ccccc3)nc21,5.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1449458,Cc1cnc(CNc2cc(-c3cccc(NS(C)(=O)=O)c3)ncn2)cn1,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1553741,Cn1cc(-c2nc3cncnc3n(CCN)c2=O)c2ccccc21,5.20,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1472152,COc1ccc(OCCSc2nc[nH]n2)cc1,5.40,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1568575,c1ccc(Nc2nc(-c3ccoc3)nc3ccccc23)cc1,6.70,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1597843,O=S(=O)(c1ccc(F)cc1)n1ccc(-c2cnc(-c3ccccc3)s2)n1,5.65,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1516653,COc1ccc(C(=O)[C@H](Br)[C@H](Br)C(=O)O)cc1,5.40,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1395792,Cc1ccccc1-c1nc(Nc2ccncc2)c2ccccc2n1,6.10,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1481810,COc1cccc(C(=O)N2N=C(c3cccc(OC)c3)CC2(O)C(F)(F)F)c1,4.85,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1408475,CN(C)C(=O)c1ccc(-c2nccc(NCc3cccnc3)n2)cc1,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1405892,Fc1cccc(Cl)c1CSc1nc[nH]n1,5.00,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1373907,O=C(Nc1cccc(F)c1)N1CC[C@@]2(CCCN(S(=O)(=O)c3ccccc3)C2)C1,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1533572,CN(C)c1nc(-c2cccc(C#N)c2)nc2ccccc12,7.00,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1319373,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C\c3ccccc3)CC2)cc1,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1342562,Cc1c(Br)c([N+](=O)[O-])nn1C(C)C(=O)Nc1ccc2c(c1)OCO2,5.20,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1496056,COc1ccc(OC)c(C(=O)CSc2nnc(Cc3cccs3)n2CCc2ccccc2)c1,5.15,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1544856,CCOC(=O)C1=C(C)NC(=O)NC1c1ccoc1,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1519137,Cc1ccc(-c2nc3ncccn3c2NC(=O)C2CC2)cc1,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1479106,COc1ccc2nc(N3CCCC(C(=O)NCCCN4CCN(C)CC4)C3)sc2c1,4.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1270410,O=C(OCC#CCSc1nnc(-c2cccc3ccccc23)o1)c1ccco1,6.40,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1610400,COc1ccc(NC(=O)N2CCC3(CC2)CCN(C(=O)c2csnn2)CC3)cc1,5.20,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1256873,Cc1cnc(NC(=O)C2=C([O-])c3ccccc3S(=O)(=O)N2C)s1.[Na+],4.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1553422,CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,4.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1473429,CCN(CC)C[C@@H]1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,4.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1488305,CCC/C=C(\CCC)C(NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1348021,CCC1(C)Cc2c(sc3nnn(CC(=O)Nc4ccc(C)cc4)c(=O)c23)CO1,4.85,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1374863,CCC/C=C(\CCC)C(NC(=O)CCc1ccccc1)c1ccc(C(F)(F)F)cc1,5.10,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,5.40,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1539796,Cc1cnc(C(=O)OCC(=O)Nc2ccc(Cl)cc2)cn1,5.00,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1416491,O=C(CSc1cccc2cccnc12)OCC(=O)c1ccccc1,4.70,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1742184,C[C@@H]1CCCC(CC(=O)O)(CC(=O)O)C1,6.20,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1376723,N#CC(C#N)=C/C(N)=C(/C#N)c1cc(O)c(O)c(O)c1,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1305738,CCOC(=O)c1ccccc1NC(=O)CSc1cccc[n+]1[O-],4.60,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1308726,COc1cc2c(cc1OC)CN(CC(=O)Nc1ccc3c(c1)OCO3)CC2,4.70,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL3195510,Cn1c(=O)n(C)c2cc(/C=N/NC(=O)c3ccc(Cl)cc3Cl)ccc21,4.85,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1511555,Cc1cc([N+](=O)[O-])nn1Cc1ccccc1F,4.65,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1529076,CCCCNS(=O)(=O)c1ccc(OC)c(Cl)c1Cl,5.35,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1323684,CC(=O)OC[C@@H]1O[C@@H](O/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]4C(=O)N(Cc5ccc6c(c5)OCO6)C(=O)[C@H]4CC[C@H]23)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,5.20,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL3195513,Cc1ccccc1OC/C(O)=C(\C#N)c1nc2ccccc2[nH]1,6.55,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL283013,CO/C(O)=C1\C(C)=NC(C)=C([N+](=O)[O-])[C@H]1c1ccccc1C(F)(F)F,4.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1407688,COc1cc(C)ccc1OCCCOc1ccccc1Br,5.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1351229,CCCCn1nc(-c2ccccc2)c2nc3ccccc3nc21,5.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1358539,CO[C@H]1C=C2CCN(C)[C@@H]2[C@@H]2c3cc4c(cc3C(=O)O[C@H]21)OCO4,4.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1496074,COc1ccc(CSc2nnnn2C)cc1[N+](=O)[O-],4.85,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1562730,Cc1cccc(C)c1NC(=O)CSc1nnc(-c2ccccc2)n1Cc1ccc2c(c1)OCO2,4.85,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1328726,COc1ccc(CCNC(=O)Cc2cc(OC)c(OC)cc2[N+](=O)[O-])cc1OC,4.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1396261,COc1ccccc1-c1cncnc1NCCc1cnc[nH]1,5.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1323101,CCOC(=O)c1[nH]c2ccc(Cl)cc2c1-c1ccccc1,6.40,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1579698,COc1ccc(-n2c(C)cc(C=O)c2C)cc1Cl,4.85,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1350756,CCOC(=O)C(C)Sc1ncc(OC)c(Sc2ccc(Cl)cc2)n1,4.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL6215,CCc1cc2c(O)ncnc2s1,4.70,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1539061,CCCc1c(O)c2ccccc2n(-c2ccccc2)c1=O,4.85,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL3195528,O=C(N/N=C\c1ccc(-c2ccccc2[N+](=O)[O-])o1)C1COc2cc3ccccc3cc2O1,5.45,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1396693,Cc1ccccc1-c1cncnc1N1CCN(C)CC1,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1200901,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12.Cl,4.70,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1425640,COc1cc(-c2nnc(SCC3(c4ccc(Br)cc4)OCCO3)o2)cc(OC)c1OC,4.85,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1413566,CNc1ncncc1-c1ccccc1OC,5.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1424384,CC(=O)c1cc2c(cc1N/C=C\c1nnnn1-c1ccc(Br)cc1)OCO2,5.85,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1566684,CCCNc1c(F)c(F)c2c(C)c3ccccc3nc2c1F,6.15,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1353322,Fc1ccc(C2=Nn3c(Cc4ccccc4F)nnc3SC2)cc1,6.45,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1355185,CN(C)c1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(C[C@H]3CCCO3)c2n1,7.10,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1374585,COc1ccccc1CNc1cc(-c2ccccc2Cl)ncn1,5.40,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1603589,CCOc1cccc(OCCCNCCCOC)c1,5.05,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1601955,O=C(CCCC1=NS(=O)(=O)c2ccccc2N1)N1CCC2(CC1)OCCO2,5.10,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1200560,CC(=O)O.N=C(N)N/N=C/c1c(Cl)cccc1Cl,5.70,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1602940,Cc1c(C(=O)N2CCCCCC2)nnn1-c1nonc1N,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1577408,COc1ccc(N2CCN(CCNC(=O)c3c(C)cc(=O)oc3C)CC2)cc1,4.60,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1192187,CCN(CC)CCOC(=O)C1(c2ccc([N+](=O)[O-])cc2)CCCC1,5.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL83668,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,5.60,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1314222,CS(=O)(=O)Nc1cccc(-c2ccc3ncnc(NCc4cccs4)c3c2)c1,7.10,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1492801,COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(-c3ccccc3)c2n1,5.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL3195544,Oc1oc(-c2ccccc2)nc1/C=N/c1ccccc1,6.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1407217,CNc1ccnc(-c2cccc(NS(C)(=O)=O)c2)n1,5.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1337387,CCOc1cccc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2Cc2ccncc2)c1,4.40,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1524001,O=c1c(-c2cccs2)nc2cnc(N3CCOCC3)nc2n1-c1ccccc1,5.30,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1425169,CCOC(=O)c1ccc(NC(=O)Nc2ccc3c4c(cccc24)C(=O)N3CC)cc1,5.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1400667,O=C1c2ccccc2CC[C@H]1CNCCc1ccc(O)cc1,4.70,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1376987,O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1-c1ccccc1,5.70,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL26424,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,4.90,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1741632,CO/N=C1/[C@H]2O[C@@H]2[C@@H](O)[C@H]2[C@H]1CCn1c(=O)n(-c3ccccc3)c(=O)n12,7.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1741631,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1.O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,5.30,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL288591,CN1CCN(c2ccc3ccccc3n2)CC1,5.00,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL66693,C[C@@H](N)C(=O)O,4.50,AC50,=,F,CHEMBL1741322,CHEMBL1201862
CHEMBL1319789,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccccc1,4.80,AC50,=,F,CHEMBL1741322,CHEMBL1201862
