molecule_chembl_id,canonical_smiles,pchembl_value,standard_type,standard_relation,assay_type,assay_chembl_id,document_chembl_id
CHEMBL686,Cc1cccc(Nc2ccccc2C(=O)O)c1C,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1475788,COc1ccc(C(=O)N2CCC3(CCCN(c4ccccn4)C3)CC2)cc1,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1414353,CC1(C)Oc2ccc3ccc(=O)oc3c2CC1O,4.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1493644,COc1ccc(-c2nc3cnc(N4CCN(C)CC4)nc3n(CCc3ccccc3)c2=O)cc1,5.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1473760,CNc1nc(-c2cccnc2)nc2ccccc12,5.20,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1095292,CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(S(=O)(=O)[O-])cc1,5.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1481510,O=c1c(-c2ccccc2)nc2cnc(N3CCNCC3)nc2n1C1CC1,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1434625,O=C(c1cnccn1)N1CCC2(CC1)CCN(c1ncccn1)CC2,5.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1370,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,5.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1554278,CCCCc1nc2c(c3c1CC(C)OC3)CN(CCOc1ccccc1)CC2,5.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1442250,COc1cccc(Cn2c(=O)cnc3cnc(N(C)C)nc32)c1,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1410635,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccc(O)c(O)c4)c3C[C@H]2CN1C(=O)c1ccccc1,5.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1363367,COc1ccc2c(c1)CN([C@H](C)[C@@H]1CC[C@@H]3[C@H]4CC[C@H]5C[C@@H](O)CC[C@@]5(C)[C@H]4CC[C@]31C)CO2,5.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL3351080,O=C(c1[nH]o[n+](=O)c1C(=O)c1csc2ccccc12)c1csc2ccccc12,5.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1571758,CS(=O)(=O)O.Cn1cc(C(F)(F)F)nc1-c1ccc(OC[C@@H](O)CNCCOc2ccc(O)c(C(N)=O)c2)cc1,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1532921,C[C@H](Br)CN(C[C@H](C)Br)c1ccc2c(c1)Cc1ccccc1-2,5.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1403121,COc1ccc(CNc2ccnc(-c3ccccc3OC)n2)c(OC)c1,5.20,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1449575,Cc1nccc2c1[nH]c1cc(O)ccc12.Cl,4.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1363319,CCN1CCCC1Cn1c(-c2ccccc2)nc2c(N3CCOCC3)nc(C)nc21,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1515221,CN(Cc1ccco1)c1nc(-c2cccnc2)nc2ccccc12,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1606022,COc1ccc2c(c1)OC/C(=C/c1ccc(OC)c(OC)c1)C2=O,5.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1475789,Cc1ccccc1-c1cncnc1Nc1ccccc1,6.20,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL105739,Cc1cc(C)c(/C=C2/C(=O)Nc3ccccc32)[nH]1,5.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1363234,Cc1cc(C(=O)N[C@H](c2ccccc2)[C@@]2(C)C[C@@H]2[C@@H](C)C(=O)Nc2ccc3ccccc3c2)n(C)n1,6.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1323355,COc1ccc2c(c1)N(C[C@@H](C)CN(C)C)c1ccccc1S2,5.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1552277,Cc1cnc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cn1,5.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL486817,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,4.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL44072,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL12129,O=C1CC2(CCCC2)CC(=O)N1CCCCNC[C@H]1COc2ccccc2O1,6.20,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1331112,CC(C)=C1C(=O)C(c2ccccc2)=C2CN3C(=O)N(CCc4ccccc4)C(=O)[C@]3(Cc3ccccc3)[C@H]21,5.30,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1335668,O=C(C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O)c1ccccc1,5.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1552165,C[C@H]1CN(S(=O)(=O)c2cccc3cnccc23)CCN1,5.00,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1473761,C[C@H](NC(=O)[C@@H]1C[C@H]1[C@@H](NC(=O)OCc1ccccc1)c1ccccc1)c1ccccc1,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1403134,Clc1ccccc1-c1cc(NCc2cccnc2)ncn1,5.00,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1598565,Cn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc21,5.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1357558,CSc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2,4.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1648,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,5.00,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1610296,CCc1cc(Cl)c(OC)c(C(=O)NC[C@H]2CCN(CC)C2)c1O,4.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1515280,COc1ccc(C(=O)N2CCC[C@@]3(CCN(C(=O)Nc4ccccc4)C3)C2)cc1,4.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1335669,c1ccc(C2[C@H]3CN(CC4CCCCC4)[C@H](c4ccccc4)C34CC2(c2cccnc2)C4)cc1,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1403041,COc1c2c(cc3occ(-c4ccc5c(c4)OCO5)c(=O)c13)OC(C)(C)C=C2,5.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1256868,COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,5.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1331118,COC(=O)[C@@]1(Cc2ccccc2)[C@@H]2[C@@H](CC(=O)[C@H]2CC(=O)C(=O)N(C)C)CN1C(=O)c1ccccc1,5.30,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1323385,COc1cccc(Nc2ncc3nc(C)c(=O)n(CCc4ccccc4)c3n2)c1,5.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1358898,C[N+](C)(C)CCC(=O)c1cccc2ccccc12,6.70,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL587849,Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OC(=O)c2ccccc21,5.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL72631,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,5.30,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1331122,O=C1/C(=C/c2ccccc2)[C@@H](NC2CCCCC2)c2ccccc21,5.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,4.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL412010,CC(C)=CCc1c(O)cc2occ(-c3ccc4c(c3)OCO4)c(=O)c2c1O,5.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL319244,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,4.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1403101,O=C(c1ccncc1)N1CCC2(CC1)CCN(c1ccc(-c3ccccc3)cc1)CC2,5.30,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1200964,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,4.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1323438,CN(C)Cc1ccccc1-c1ccc2ncnc(NCc3cccs3)c2c1,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1315430,CCC1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)C(O)C(C)O2)C(C)[C@@H](O[C@@H]2OC(C)CC(N(C)C)C2O)[C@@](C)(O)CC(C)C(=O)[C@@H](C)C(O)[C@]1(C)O,4.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1520907,CC1(C)[C@@H]2CC[C@@](C)(C2)[C@H]1OC(=O)c1ccccc1C(=O)O,5.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1571785,CC(C)=CCC/C(C)=C\COc1c2ccoc2cc2oc(=O)ccc12,6.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1395351,COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)NCc2nn(-c3ccccc3)nc2C)cc1,5.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1315455,CCC1=C(OC(=O)N(CC)CC)N2C(=O)O/C(=N\Cc3ccccc3)[C@]2(C)[C@H]2C1=CC[C@H]1C(=O)NC(=O)[C@H]12,5.30,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL611494,CC[C@H]1C(=O)OC[C@H]1Cc1cncn1C,5.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1513247,CC(=O)NCCNc1ncncc1-c1ccccc1CN(C)C,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1317494,FC(F)(F)c1ccccc1-c1nc(NCc2cccnc2)c2ccccc2n1,5.70,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1335654,Clc1ccccc1-c1ccc2ncnc(N3CCNCC3)c2c1,4.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1363331,NCCNS(=O)(=O)c1ccc(N)cc1,5.30,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL283754,CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,5.20,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1610400,COc1ccc(NC(=O)N2CCC3(CC2)CCN(C(=O)c2csnn2)CC3)cc1,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1528540,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@H]2CC(=O)[C@]2(C)[C@@H]3C[C@@H](N3CC3)[C@H]2C(C)=O)C1,5.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL404849,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,5.00,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL87333,Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1,5.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1593068,N#CCCn1c(=O)c(-c2cccs2)nc2cnc(Oc3cccc(Cl)c3)nc21,5.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1606127,S=C(NC1CCCCC1)NC1CCCCC1,4.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1321343,C/C=C(/C)C(=O)OC1Cc2c(ccc3ccc(=O)oc23)OC1(C)C,4.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],4.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1375951,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,6.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1395297,O=c1c(-c2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1ccc(F)cc1,5.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1335826,COc1ccccc1N1CCN(C[C@@H]2CN3C(=O)N(C)c4ccccc4C3=N2)CC1,4.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL538146,C=C(Cl)CSC(=S)N(CC)CC,5.00,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1363362,CCN(CC)CCn1c(-c2ccccc2)nc2c(NC3CCCCC3)nc(C)nc21,4.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1481465,C/C(=C\C1CCCCC1)C(NC(=O)c1cccnc1)c1ccc(-c2ccccc2)cc1,5.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL164269,CC[C@@](O)(C(=O)[O-])c1cc2n(c(=O)c1CO)Cc1cc3ccccc3nc1-2.[Na+],5.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1335967,CN1CCN(c2ncc3nc(-c4ccc(F)cc4)c(=O)n(Cc4cccs4)c3n2)CC1,5.00,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1592963,Cc1cnc(CNc2nc(-c3cccnc3)nc3ccccc23)cn1,5.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1481539,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.CS(=O)(=O)O.CS(=O)(=O)O,5.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL31410,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,4.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1493835,CC[C@H]1C2=C3C(CC[C@H]4C(OCc5ccc(F)cc5C(F)(F)F)OC[C@](C)([C@@H]34)N(C(=O)OC(C)(C)C)C2)C(COC)C1COC,5.00,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1323411,CC(=O)OC[C@@]1(O)C[C@]23CCC4c5ccoc5CC[C@@]4(C)C2CCC1C3,4.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1473842,COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C,4.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1290347,COc1ccc(-c2coc3c(O)c(OC)ccc3c2=O)cc1,4.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1363467,COc1cccc(Cn2c(=O)cnc3cnc(N4CCN(C)CC4)nc32)c1,4.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1200326,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,6.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1442440,Fc1ccc(Nc2ncncc2-c2ccoc2)cc1,6.30,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL976,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,4.70,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL464176,C=C[C@@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,5.00,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1513134,Cc1nc2cnc(N3CCN(C)CC3)nc2n(Cc2ccc(F)cc2)c1=O,4.70,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1515287,O=c1c(CCc2ccccc2)nc2cncnc2n1-c1ccccc1,5.30,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1371156,CN1CCC(c2c[nH]c3ccc(O)cc23)CC1,4.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1355463,CN(C)c1ncnc2ccc(-c3ccccc3C#N)cc12,5.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1567477,C[C@H](CO)NC(=O)[C@H](C)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc1ccccc1)c1ccccc1,5.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1357574,O=C(c1cccc(F)c1)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,6.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL269521,Clc1cncc(N2CCNCC2)n1,4.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1434758,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4,4.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1442462,C=CCN1CCc2c(cc(O)c(O)c2Cl)[C@H](c2ccccc2)C1,4.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1375862,CCC1=C(OC(=O)N(CC)CC)N2C(=O)O/C(=N\CCOC)[C@]2(C)[C@H]2C1=CC[C@H]1C(=O)N(CC(=O)OC)C(=O)[C@H]12,5.00,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1513324,COc1ccccc1-c1nccc(Nc2ccc(F)cc2)n1,5.20,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1436686,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CC[C@]3(C)C(=CC(=O)OC3c3ccoc3)C12C,4.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1552332,COCC(=O)N1CCC2(CC1)CCN(c1ccc(-c3ccccc3)cc1)CC2,5.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1363513,COc1ccc(Oc2ncc3nc(-c4ccc(F)cc4)c(=O)n(C[C@H]4CCCO4)c3n2)cc1,6.00,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1592939,C[C@]12CC[C@H](O)C[C@@H]1CC[C@H]1[C@H]2CC[C@]2(C)[C@H](C(=O)CO)CC[C@@H]12,6.00,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1415488,Cc1ccc(S(=O)(=O)NCc2cccc([N+](=O)[O-])c2)cc1,5.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1320518,O=[N+]([O-])c1ccccc1CSc1nc(O)c2nc[nH]c2n1,5.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL444422,N=C(N)SCCc1ccc(CCSC(=N)N)cc1,5.70,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1493707,NC(=O)/C(=C\c1ccncc1)c1cccc2ccccc12,5.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL268609,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1,5.20,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1434898,CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/O[C@@H](C)c4cn([C@H](CO)Cc5ccccc5)nn4)[C@@H]3CC[C@@H]2C1=O,5.30,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL21241,CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(=O)NC2CCCCC2)cc1)C(=O)O,5.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1585,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,7.20,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1554236,COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(N3CCNCC3)nc21,4.70,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL255044,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,5.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1371217,O=C(O)C(=O)Cc1ccc2c(c1)OCO2,5.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1335862,CSC1(SC2=NCCN2)SC2(NCCN2)S1,5.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1158,Cn1c(=O)[nH]c2ncn(C)c2c1=O,4.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1315637,O=C(Oc1ccccc1)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1335961,COc1cc2c(C(=O)c3ccccc3)c3c4c(cc(OC)c(OC)c4c2cc1OC)CCN3C,5.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1355712,COc1ccccc1CNc1ccnc(-c2ccc3c(c2)OCO3)n1,5.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1323563,O=S(=O)(c1ccccc1)N1CCC2(CCCN(c3ncccn3)C2)CC1,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL2374020,COc1cc(C(=O)OC2CC[C@]3(C)C4CCC5[C@]6(O)CC(O)[C@]7(O)C(CN8CC(C)CCC8[C@]7(C)O)[C@]6(O)C[C@@]53O[C@]24O)cc(OC)c1OC,4.70,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1598717,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4cccc5ccccc45)c3C[C@H]2CN1C(=O)c1ccccc1,5.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1403310,C/C=C/OC(=O)NC(c1cccc(C)c1)[C@@]1(C(=O)OCC)CCCC1=O,5.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1559912,COc1ccc(C(=O)N2CCC[C@@]3(CCN(Cc4ccncc4)C3)C2)cc1,5.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1201038,CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12,5.30,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1489064,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,4.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1493740,CC1CC2C3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)C(O)C[C@]2(C)[C@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],4.40,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1335889,COc1ccc(C(=O)N2CCC3(CCCN(c4ccncc4)C3)CC2)cc1,4.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL486696,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],4.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1200809,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,5.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1592964,CCNc1ncc2nc(CCc3ccccc3)c(=O)n(Cc3cccc(OC)c3)c2n1,5.20,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1554199,COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(I)=C/[C@@H](C)C(=O)Nc2ccccc2)cc1,5.70,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1317463,Oc1cc2c(c(Cl)c1O)CCNC[C@H]2c1ccccc1,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1571975,CN(C)CCCN1c2ccccc2Sc2cnccc21,5.80,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1533018,C#CCCCO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(CCC(=O)OCC)C(=O)[C@H]3CC[C@@H]12,5.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1474294,C[C@H](CCC(=O)NN)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]21C,6.20,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1355651,Cc1noc(C)c1C(=O)N1CCC2(CCN(C(=O)Nc3ccccc3)CC2)CC1,4.70,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1533055,COC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)NCc1ccc(C)o1,5.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1213136,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.O=[N+]([O-])O,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1335973,COC(=O)[C@@]1(C)C=C[C@@H](Cc2ccccc2)N1C,4.90,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1598624,CC(=O)OC1CC2C(C)(C)C(O)CC[C@@]2(C)C2CC[C@@]3(C)C(c4ccoc4)OC(=O)C4O[C@@]43[C@]12C,5.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL419823,COc1ccc(C(OCCN2CCC[C@@H](C(=O)O)C2)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,4.50,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL491960,O=c1[nH]c(=S)[nH]c(-c2ccccc2)c1Cc1c(O)ccc2ccccc12,6.20,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1434817,Cc1ccccc1-c1nc(N(C)Cc2ccco2)c2ccccc2n1,4.60,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL2110371,Cc1cc2c(cc1Cl)N(C(=O)Nc1cccc3ncccc13)CC2,5.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
CHEMBL1415406,COc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(Cc3cccs3)c2n1,5.10,Potency,=,A,CHEMBL1613886,CHEMBL1201862
